game_id,venue,bin_min,price
g0011,polymarket,27,0.5593
g0011,kalshi,28,0.5882
g0011,polymarket,28,0.5859
g0011,kalshi,29,0.5699
g0011,polymarket,29,0.5637
g0011,kalshi,30,0.5469
g0011,polymarket,30,0.5451
g0011,kalshi,31,0.5821
g0011,polymarket,31,0.5792
g0011,kalshi,32,0.561
g0011,polymarket,32,0.5518
g0011,kalshi,33,0.5581
g0011,polymarket,33,0.5569
g0011,kalshi,34,0.5543
g0011,polymarket,34,0.486
g0011,kalshi,35,0.568
g0011,polymarket,35,0.5538
g0011,kalshi,36,0.5577
g0011,polymarket,36,0.5492
g0011,kalshi,37,0.5806
g0011,polymarket,37,0.5867
g0011,kalshi,38,0.5755
g0011,polymarket,38,0.572
g0011,kalshi,39,0.5699
g0011,polymarket,39,0.5901
g0011,kalshi,40,0.5844
g0011,polymarket,40,0.5854
g0011,kalshi,41,0.5926
g0011,polymarket,41,0.6657
g0011,kalshi,42,0.576
g0011,polymarket,42,0.5666
g0011,kalshi,43,0.5953
g0011,polymarket,43,0.6027
g0011,kalshi,44,0.6135
g0011,polymarket,44,0.5955
g0011,kalshi,45,0.5824
g0011,polymarket,45,0.561
g0011,kalshi,46,0.5851
g0011,polymarket,46,0.5977
g0011,kalshi,47,0.5552
g0011,polymarket,47,0.5677
g0011,kalshi,48,0.5519
g0011,polymarket,48,0.5356
g0011,kalshi,49,0.5613
g0011,polymarket,49,0.5783
g0011,kalshi,50,0.5504
g0011,polymarket,50,0.5503
g0011,kalshi,51,0.5281
g0011,polymarket,51,0.5433
g0011,kalshi,52,0.4943
g0011,polymarket,52,0.4683
g0011,kalshi,53,0.5206
g0011,polymarket,53,0.5086
g0011,kalshi,54,0.505
g0011,polymarket,54,0.4959
g0011,kalshi,55,0.4823
g0011,polymarket,55,0.4906
g0011,kalshi,56,0.4905
g0011,polymarket,56,0.4869
g0011,kalshi,57,0.4736
g0011,polymarket,57,0.4423
g0011,kalshi,58,0.4657
g0011,polymarket,58,0.4451
g0011,kalshi,59,0.4923
g0011,polymarket,59,0.493
g0011,kalshi,60,0.4744
g0011,polymarket,60,0.4768
g0011,kalshi,61,0.4489
g0011,polymarket,61,0.5197
g0011,kalshi,62,0.4476
g0011,polymarket,62,0.4422
g0011,kalshi,63,0.4436
g0011,polymarket,63,0.4505
g0011,kalshi,64,0.4263
g0011,polymarket,64,0.4309
g0011,kalshi,65,0.4107
g0011,polymarket,65,0.3862
g0011,kalshi,66,0.3969
g0011,polymarket,66,0.3999
g0011,kalshi,67,0.3622
g0011,polymarket,67,0.3741
g0011,kalshi,68,0.3787
g0011,polymarket,68,0.3843
g0011,kalshi,69,0.3792
g0011,polymarket,69,0.3607
g0011,kalshi,70,0.415
g0011,polymarket,70,0.4198
g0011,kalshi,71,0.4302
g0011,polymarket,71,0.4185
g0011,kalshi,72,0.4347
g0011,polymarket,72,0.4348
g0011,kalshi,73,0.4285
g0011,polymarket,73,0.4365
g0011,kalshi,74,0.4367
g0011,polymarket,74,0.4263
g0011,kalshi,75,0.395
g0011,polymarket,75,0.3848
g0011,kalshi,76,0.422
g0011,polymarket,76,0.4201
g0011,kalshi,77,0.4258
g0011,polymarket,77,0.4258
g0011,kalshi,78,0.38
g0011,polymarket,78,0.4337
g0011,kalshi,79,0.3797
g0011,polymarket,79,0.3802
g0012,kalshi,0,0.3562
g0012,polymarket,0,0.3847
g0012,kalshi,1,0.3726
g0012,polymarket,1,0.4337
g0012,kalshi,2,0.3719
g0012,polymarket,2,0.3846
g0012,kalshi,3,0.3684
g0012,polymarket,3,0.3586
g0012,kalshi,4,0.358
g0012,polymarket,4,0.3615
g0012,kalshi,5,0.3269
g0012,polymarket,5,0.357
g0012,kalshi,6,0.3295
g0012,polymarket,6,0.3366
g0012,kalshi,7,0.2956
g0012,polymarket,7,0.3005
g0012,kalshi,8,0.2853
g0012,polymarket,8,0.2938
g0012,kalshi,9,0.3
g0012,polymarket,9,0.2929
g0012,kalshi,10,0.298
g0012,polymarket,10,0.3106
g0012,kalshi,11,0.2967
g0012,polymarket,11,0.3038
g0012,kalshi,12,0.3076
g0012,polymarket,12,0.301
g0012,kalshi,13,0.2996
g0012,polymarket,13,0.3066
g0012,kalshi,14,0.3019
g0012,polymarket,14,0.2933
g0012,kalshi,15,0.287
g0012,polymarket,15,0.305
g0012,kalshi,16,0.2627
g0012,polymarket,16,0.2486
g0012,kalshi,17,0.238
g0012,polymarket,17,0.2413
g0012,kalshi,18,0.2456
g0012,polymarket,18,0.239
g0012,kalshi,19,0.2251
g0012,polymarket,19,0.2241
g0012,kalshi,20,0.244
g0012,polymarket,20,0.22
g0012,kalshi,21,0.2748
g0012,polymarket,21,0.2806
g0012,kalshi,22,0.3139
g0012,polymarket,22,0.3063
g0012,kalshi,23,0.3325
g0012,polymarket,23,0.3149
g0012,kalshi,24,0.3696
g0012,polymarket,24,0.3915
g0012,kalshi,25,0.3779
g0012,polymarket,25,0.3816
g0012,kalshi,26,0.361
g0012,polymarket,26,0.3728
g0012,kalshi,27,0.3587
g0012,polymarket,27,0.3654
g0012,kalshi,28,0.3624
g0012,polymarket,28,0.3612
g0012,kalshi,29,0.3618
g0012,polymarket,29,0.3139
g0012,kalshi,30,0.358
g0012,polymarket,30,0.3655
g0012,kalshi,31,0.3814
g0012,polymarket,31,0.3704
g0012,kalshi,32,0.3559
g0012,polymarket,32,0.377
g0012,kalshi,33,0.3779
g0012,polymarket,33,0.381
g0012,kalshi,34,0.3922
g0012,polymarket,34,0.3159
g0012,kalshi,35,0.39
g0012,polymarket,35,0.3616
g0012,kalshi,36,0.4384
g0012,polymarket,36,0.4402
g0012,kalshi,37,0.4341
g0012,polymarket,37,0.4309
g0012,kalshi,38,0.4462
g0012,polymarket,38,0.4483
g0012,kalshi,39,0.453
g0012,polymarket,39,0.4501
g0012,kalshi,40,0.4789
g0012,polymarket,40,0.4915
g0012,kalshi,41,0.5081
g0012,polymarket,41,0.5091
g0012,kalshi,42,0.5446
g0012,polymarket,42,0.5514
g0012,kalshi,43,0.5581
g0012,polymarket,43,0.5593
g0012,kalshi,44,0.5912
g0012,polymarket,44,0.6042
g0012,kalshi,45,0.5781
g0012,polymarket,45,0.601
g0012,kalshi,46,0.5495
g0012,polymarket,46,0.5457
g0012,kalshi,47,0.5457
g0012,polymarket,47,0.5376
g0012,kalshi,48,0.5618
g0012,polymarket,48,0.5597
g0012,kalshi,49,0.5743
g0012,polymarket,49,0.5533
g0012,kalshi,50,0.5855
g0012,polymarket,50,0.584
g0012,kalshi,51,0.5827
g0012,polymarket,51,0.5843
g0012,kalshi,52,0.5802
g0012,polymarket,52,0.6025
g0012,kalshi,53,0.5615
g0012,polymarket,53,0.539
g0012,kalshi,54,0.557
g0012,polymarket,54,0.5474
g0012,kalshi,55,0.557
g0012,polymarket,55,0.5492
g0012,kalshi,56,0.5538
g0012,polymarket,56,0.556
g0012,kalshi,57,0.5773
g0012,polymarket,57,0.5775
g0012,kalshi,58,0.601
g0012,polymarket,58,0.6134
g0012,kalshi,59,0.5803
g0012,polymarket,59,0.5593
g0012,kalshi,60,0.5609
g0012,polymarket,60,0.5751
g0012,kalshi,61,0.5974
g0012,polymarket,61,0.5941
g0012,kalshi,62,0.6152
g0012,polymarket,62,0.6121
g0012,kalshi,63,0.5892
g0012,polymarket,63,0.6066
g0012,kalshi,64,0.6067
g0012,polymarket,64,0.5966
g0012,kalshi,65,0.6365
g0012,polymarket,65,0.6383
g0012,kalshi,66,0.635
g0012,polymarket,66,0.6968
g0012,kalshi,67,0.6217
g0012,polymarket,67,0.6314
g0012,kalshi,68,0.6196
g0012,polymarket,68,0.5966
g0012,kalshi,69,0.5934
g0012,polymarket,69,0.5801
g0012,kalshi,70,0.607
g0012,polymarket,70,0.6132
g0012,kalshi,71,0.5696
g0012,polymarket,71,0.4879
g0012,kalshi,72,0.5538
g0012,polymarket,72,0.5539
g0012,kalshi,73,0.597
g0012,polymarket,73,0.6017
g0012,kalshi,74,0.5708
g0012,polymarket,74,0.5819
g0012,kalshi,75,0.59
g0012,polymarket,75,0.6161
g0012,kalshi,76,0.59
g0012,polymarket,76,0.592
g0012,kalshi,77,0.55
g0012,polymarket,77,0.5279
g0012,kalshi,78,0.5936
g0012,polymarket,78,0.5917
g0012,kalshi,79,0.6411
g0012,polymarket,79,0.6474
g0013,kalshi,0,0.464
g0013,polymarket,0,0.4581
g0013,kalshi,1,0.4767
g0013,polymarket,1,0.4898
g0013,kalshi,2,0.4816
g0013,polymarket,2,0.5083
g0013,kalshi,3,0.4912
g0013,polymarket,3,0.4826
g0013,kalshi,4,0.4504
g0013,polymarket,4,0.4603
g0013,kalshi,5,0.4363
g0013,polymarket,5,0.4281
g0013,kalshi,6,0.4273
g0013,polymarket,6,0.4292
g0013,kalshi,7,0.4244
g0013,polymarket,7,0.4273
g0013,kalshi,8,0.4251
g0013,polymarket,8,0.4318
g0013,kalshi,9,0.4033
g0013,polymarket,9,0.4176
g0013,kalshi,10,0.4141
g0013,polymarket,10,0.4185
g0013,kalshi,11,0.4284
g0013,polymarket,11,0.4277
g0013,kalshi,12,0.4467
g0013,polymarket,12,0.4306
g0013,kalshi,13,0.4367
g0013,polymarket,13,0.4411
g0013,kalshi,14,0.3941
g0013,polymarket,14,0.3985
g0013,kalshi,15,0.3993
g0013,polymarket,15,0.3978
g0013,kalshi,16,0.3687
g0013,polymarket,16,0.4541
g0013,kalshi,17,0.3736
g0013,polymarket,17,0.3852
g0013,kalshi,18,0.3975
g0013,polymarket,18,0.3989
g0013,kalshi,19,0.3876
g0013,polymarket,19,0.3822
g0013,kalshi,20,0.3775
g0013,polymarket,20,0.3706
g0013,kalshi,21,0.3772
g0013,polymarket,21,0.3767
g0013,kalshi,22,0.3631
g0013,polymarket,22,0.4334
g0013,kalshi,23,0.3672
g0013,polymarket,23,0.3617
g0013,kalshi,24,0.3913
g0013,polymarket,24,0.4066
g0013,kalshi,25,0.3741
g0013,polymarket,25,0.3667
g0013,kalshi,26,0.3625
g0013,polymarket,26,0.3658
g0013,kalshi,27,0.3696
g0013,polymarket,27,0.3583
g0013,kalshi,28,0.3829
g0013,polymarket,28,0.3856
g0013,kalshi,29,0.3719
g0013,polymarket,29,0.3821
g0013,kalshi,30,0.346
g0013,polymarket,30,0.299
g0013,kalshi,31,0.3543
g0013,polymarket,31,0.3448
g0013,kalshi,32,0.3571
g0013,polymarket,32,0.3555
g0013,kalshi,33,0.3672
g0013,polymarket,33,0.3559
g0013,kalshi,34,0.3968
g0013,polymarket,34,0.3752
g0013,kalshi,35,0.3931
g0013,polymarket,35,0.4037
g0013,kalshi,36,0.3787
g0013,polymarket,36,0.366
g0013,kalshi,37,0.3822
g0013,polymarket,37,0.3777
g0013,kalshi,38,0.3985
g0013,polymarket,38,0.4113
g0013,kalshi,39,0.3761
g0013,polymarket,39,0.3799
g0013,kalshi,40,0.3736
g0013,polymarket,40,0.4397
g0013,kalshi,41,0.3359
g0013,polymarket,41,0.3401
g0013,kalshi,42,0.3527
g0013,polymarket,42,0.3459
g0013,kalshi,43,0.3765
g0013,polymarket,43,0.3976
g0013,kalshi,44,0.4117
g0013,polymarket,44,0.4137
g0013,kalshi,45,0.4369
g0013,polymarket,45,0.4374
g0013,kalshi,46,0.4519
g0013,polymarket,46,0.4309
g0013,kalshi,47,0.4333
g0013,polymarket,47,0.4225
g0013,kalshi,48,0.4169
g0013,polymarket,48,0.401
g0013,kalshi,49,0.4365
g0013,polymarket,49,0.45
g0013,kalshi,50,0.4261
g0013,polymarket,50,0.4338
g0013,kalshi,51,0.4262
g0013,polymarket,51,0.4387
g0013,kalshi,52,0.4421
g0013,polymarket,52,0.3793
g0013,kalshi,53,0.4623
g0013,polymarket,53,0.4688
g0013,kalshi,54,0.5015
g0013,polymarket,54,0.5
g0013,kalshi,55,0.5169
g0013,polymarket,55,0.5097
g0013,kalshi,56,0.5253
g0013,polymarket,56,0.5303
g0013,kalshi,57,0.5059
g0013,polymarket,57,0.5211
g0013,kalshi,58,0.4807
g0013,polymarket,58,0.478
g0013,kalshi,59,0.4896
g0013,polymarket,59,0.4683
g0013,kalshi,60,0.4888
g0013,polymarket,60,0.4779
g0013,kalshi,61,0.4613
g0013,polymarket,61,0.4916
g0013,kalshi,62,0.4623
g0013,polymarket,62,0.469
g0013,kalshi,63,0.4319
g0013,polymarket,63,0.4471
g0013,kalshi,64,0.4346
g0013,polymarket,64,0.4229
g0013,kalshi,65,0.4596
g0013,polymarket,65,0.466
g0013,kalshi,66,0.5031
g0013,polymarket,66,0.4963
g0013,kalshi,67,0.5006
g0013,polymarket,67,0.4859
g0013,kalshi,68,0.4741
g0013,polymarket,68,0.4769
g0013,kalshi,69,0.4535
g0013,polymarket,69,0.4535
g0013,kalshi,70,0.479
g0013,polymarket,70,0.493
g0013,kalshi,71,0.4739
g0013,polymarket,71,0.4812
g0013,kalshi,72,0.4698
g0013,polymarket,72,0.4753
g0013,kalshi,73,0.4713
g0013,polymarket,73,0.4668
g0013,kalshi,74,0.4367
g0013,polymarket,74,0.4397
g0013,kalshi,75,0.4355
g0013,polymarket,75,0.4214
g0013,kalshi,76,0.4102
g0013,polymarket,76,0.3863
g0013,kalshi,77,0.4442
g0013,polymarket,77,0.4287
g0013,kalshi,78,0.4553
g0013,polymarket,78,0.4535
g0013,kalshi,79,0.4465
g0013,polymarket,79,0.4233
g0014,kalshi,0,0.5696
g0014,polymarket,0,0.58
g0014,kalshi,1,0.5698
g0014,polymarket,1,0.5725
g0014,kalshi,2,0.5639
g0014,polymarket,2,0.4824
g0014,kalshi,3,0.5682
g0014,polymarket,3,0.5478
g0014,kalshi,4,0.584
g0014,polymarket,4,0.5974
g0014,kalshi,5,0.5939
g0014,polymarket,5,0.6562
g0014,kalshi,6,0.6172
g0014,polymarket,6,0.6081
g0014,kalshi,7,0.5869
g0014,polymarket,7,0.594
g0014,kalshi,8,0.5532
g0014,polymarket,8,0.5399
g0014,kalshi,9,0.5433
g0014,polymarket,9,0.5283
g0014,kalshi,10,0.5577
g0014,polymarket,10,0.5571
g0014,kalshi,11,0.547
g0014,polymarket,11,0.5397
g0014,kalshi,12,0.5816
g0014,polymarket,12,0.59
g0014,kalshi,13,0.6002
g0014,polymarket,13,0.591
g0014,kalshi,14,0.6016
g0014,polymarket,14,0.5854
g0014,kalshi,15,0.6257
g0014,polymarket,15,0.6252
g0014,kalshi,16,0.6083
g0014,polymarket,16,0.6026
g0014,kalshi,17,0.6149
g0014,polymarket,17,0.663
g0014,kalshi,18,0.6241
g0014,polymarket,18,0.6168
g0014,kalshi,19,0.632
g0014,polymarket,19,0.6192
g0014,kalshi,20,0.6434
g0014,polymarket,20,0.6524
g0014,kalshi,21,0.6419
g0014,polymarket,21,0.6324
g0014,kalshi,22,0.6124
g0014,polymarket,22,0.6254
g0014,kalshi,23,0.6081
g0014,polymarket,23,0.6065
g0014,kalshi,24,0.6245
g0014,polymarket,24,0.6281
g0014,kalshi,25,0.582
g0014,polymarket,25,0.5889
g0014,kalshi,26,0.6218
g0014,polymarket,26,0.6213
g0014,kalshi,27,0.6115
g0014,polymarket,27,0.6258
g0014,kalshi,28,0.6235
g0014,polymarket,28,0.6216
g0014,kalshi,29,0.6348
g0014,polymarket,29,0.6134
g0014,kalshi,30,0.6538
g0014,polymarket,30,0.6452
g0014,kalshi,31,0.6415
g0014,polymarket,31,0.6779
g0014,kalshi,32,0.6544
g0014,polymarket,32,0.6584
g0014,kalshi,33,0.6753
g0014,polymarket,33,0.6873
g0014,kalshi,34,0.6549
g0014,polymarket,34,0.6662
g0014,kalshi,35,0.6566
g0014,polymarket,35,0.6535
g0014,kalshi,36,0.6684
g0014,polymarket,36,0.676
g0014,kalshi,37,0.6565
g0014,polymarket,37,0.6622
g0014,kalshi,38,0.6556
g0014,polymarket,38,0.6404
g0014,kalshi,39,0.6428
g0014,polymarket,39,0.6633
g0014,kalshi,40,0.656
g0014,polymarket,40,0.6699
g0014,kalshi,41,0.709
g0014,polymarket,41,0.7192
g0014,kalshi,42,0.7159
g0014,polymarket,42,0.7296
g0014,kalshi,43,0.7138
g0014,polymarket,43,0.7125
g0014,kalshi,44,0.678
g0014,polymarket,44,0.6684
g0014,kalshi,45,0.6693
g0014,polymarket,45,0.6322
g0014,kalshi,46,0.7001
g0014,polymarket,46,0.6946
g0014,kalshi,47,0.6893
g0014,polymarket,47,0.6979
g0014,kalshi,48,0.658
g0014,polymarket,48,0.6579
g0014,kalshi,49,0.6831
g0014,polymarket,49,0.6992
g0014,kalshi,50,0.6433
g0014,polymarket,50,0.6448
g0014,kalshi,51,0.6415
g0014,polymarket,51,0.6515
g0014,kalshi,52,0.6584
g0014,polymarket,52,0.6598
g0014,kalshi,53,0.6471
g0014,polymarket,53,0.6361
g0014,kalshi,54,0.6165
g0014,polymarket,54,0.5906
g0014,kalshi,55,0.6069
g0014,polymarket,55,0.6268
g0014,kalshi,56,0.6036
g0014,polymarket,56,0.6146
g0014,kalshi,57,0.6016
g0014,polymarket,57,0.6121
g0014,kalshi,58,0.6018
g0014,polymarket,58,0.5284
g0014,kalshi,59,0.6348
g0014,polymarket,59,0.6313
g0014,kalshi,60,0.6468
g0014,polymarket,60,0.6299
g0014,kalshi,61,0.6338
g0014,polymarket,61,0.6308
g0014,kalshi,62,0.6261
g0014,polymarket,62,0.6263
g0014,kalshi,63,0.597
g0014,polymarket,63,0.5746
g0014,kalshi,64,0.5812
g0014,polymarket,64,0.5911
g0014,kalshi,65,0.6072
g0014,polymarket,65,0.6103
g0014,kalshi,66,0.6133
g0014,polymarket,66,0.612
g0014,kalshi,67,0.5802
g0014,polymarket,67,0.5801
g0014,kalshi,68,0.5841
g0014,polymarket,68,0.5935
g0014,kalshi,69,0.5895
g0014,polymarket,69,0.6034
g0014,kalshi,70,0.6099
g0014,polymarket,70,0.6104
g0014,kalshi,71,0.6017
g0014,polymarket,71,0.5992
g0014,kalshi,72,0.5888
g0014,polymarket,72,0.5896
g0014,kalshi,73,0.5498
g0014,polymarket,73,0.5685
g0014,kalshi,74,0.557
g0014,polymarket,74,0.5407
g0014,kalshi,75,0.558
g0014,polymarket,75,0.5815
g0014,kalshi,76,0.5204
g0014,polymarket,76,0.4989
g0014,kalshi,77,0.4826
g0014,polymarket,77,0.4862
g0014,kalshi,78,0.4945
g0014,polymarket,78,0.5055
g0014,kalshi,79,0.5205
g0014,polymarket,79,0.5234
g0015,kalshi,0,0.5316
g0015,polymarket,0,0.5383
g0015,kalshi,1,0.5282
g0015,polymarket,1,0.5309
g0015,kalshi,2,0.5038
g0015,polymarket,2,0.5017
g0015,kalshi,3,0.5018
g0015,polymarket,3,0.5671
g0015,kalshi,4,0.4918
g0015,polymarket,4,0.5059
g0015,kalshi,5,0.4844
g0015,polymarket,5,0.474
g0015,kalshi,6,0.5017
g0015,polymarket,6,0.5022
g0015,kalshi,7,0.5409
g0015,polymarket,7,0.5635
g0015,kalshi,8,0.5376
g0015,polymarket,8,0.5436
g0015,kalshi,9,0.5312
g0015,polymarket,9,0.5681
g0015,kalshi,10,0.5527
g0015,polymarket,10,0.569
g0015,kalshi,11,0.5853
g0015,polymarket,11,0.5876
g0015,kalshi,12,0.5695
g0015,polymarket,12,0.5599
g0015,kalshi,13,0.5641
g0015,polymarket,13,0.5822
g0015,kalshi,14,0.5718
g0015,polymarket,14,0.5721
g0015,kalshi,15,0.6002
g0015,polymarket,15,0.6043
g0015,kalshi,16,0.5973
g0015,polymarket,16,0.5834
g0015,kalshi,17,0.6102
g0015,polymarket,17,0.6541
g0015,kalshi,18,0.6154
g0015,polymarket,18,0.6145
g0015,kalshi,19,0.6132
g0015,polymarket,19,0.61
g0015,kalshi,20,0.6396
g0015,polymarket,20,0.6577
g0015,kalshi,21,0.6415
g0015,polymarket,21,0.6275
g0015,kalshi,22,0.652
g0015,polymarket,22,0.6483
g0015,kalshi,23,0.6791
g0015,polymarket,23,0.675
g0015,kalshi,24,0.6757
g0015,polymarket,24,0.6548
g0015,kalshi,25,0.6791
g0015,polymarket,25,0.6877
g0015,kalshi,26,0.6707
g0015,polymarket,26,0.6841
g0015,kalshi,27,0.67
g0015,polymarket,27,0.6579
g0015,kalshi,28,0.6673
g0015,polymarket,28,0.622
g0015,kalshi,29,0.6456
g0015,polymarket,29,0.6638
g0015,kalshi,30,0.6584
g0015,polymarket,30,0.6736
g0015,kalshi,31,0.632
g0015,polymarket,31,0.6377
g0015,kalshi,32,0.6439
g0015,polymarket,32,0.6501
g0015,kalshi,33,0.5877
g0015,polymarket,33,0.5966
g0015,kalshi,34,0.574
g0015,polymarket,34,0.5784
g0015,kalshi,35,0.5748
g0015,polymarket,35,0.5835
g0015,kalshi,36,0.5674
g0015,polymarket,36,0.5613
g0015,kalshi,37,0.581
g0015,polymarket,37,0.5858
g0015,kalshi,38,0.6039
g0015,polymarket,38,0.5859
g0015,kalshi,39,0.6263
g0015,polymarket,39,0.6284
g0015,kalshi,40,0.6372
g0015,polymarket,40,0.6242
g0015,kalshi,41,0.6441
g0015,polymarket,41,0.6463
g0015,kalshi,42,0.6329
g0015,polymarket,42,0.642
g0015,kalshi,43,0.6659
g0015,polymarket,43,0.6597
g0015,kalshi,44,0.661
g0015,polymarket,44,0.6667
g0015,kalshi,45,0.6397
g0015,polymarket,45,0.6489
g0015,kalshi,46,0.6175
g0015,polymarket,46,0.6229
g0015,kalshi,47,0.6247
g0015,polymarket,47,0.6314
g0015,kalshi,48,0.6222
g0015,polymarket,48,0.6381
g0015,kalshi,49,0.6456
g0015,polymarket,49,0.647
g0015,kalshi,50,0.6762
g0015,polymarket,50,0.6799
g0015,kalshi,51,0.6824
g0015,polymarket,51,0.7376
g0015,kalshi,52,0.6767
g0015,polymarket,52,0.6913
g0015,kalshi,53,0.6762
g0015,polymarket,53,0.6733
g0015,kalshi,54,0.6561
g0015,polymarket,54,0.6601
g0015,kalshi,55,0.6414
g0015,polymarket,55,0.6562
g0015,kalshi,56,0.6374
g0015,polymarket,56,0.6274
g0015,kalshi,57,0.651
g0015,polymarket,57,0.665
g0015,kalshi,58,0.6686
g0015,polymarket,58,0.6484
g0015,kalshi,59,0.6683
g0015,polymarket,59,0.6843
g0015,kalshi,60,0.6726
g0015,polymarket,60,0.6822
g0015,kalshi,61,0.7025
g0015,polymarket,61,0.7046
g0015,kalshi,62,0.6831
g0015,polymarket,62,0.6856
g0015,kalshi,63,0.6831
g0015,polymarket,63,0.6739
g0015,kalshi,64,0.691
g0015,polymarket,64,0.6832
g0015,kalshi,65,0.6501
g0015,polymarket,65,0.6681
g0015,kalshi,66,0.6516
g0015,polymarket,66,0.6747
g0015,kalshi,67,0.6474
g0015,polymarket,67,0.625
g0015,kalshi,68,0.6528
g0015,polymarket,68,0.7264
g0015,kalshi,69,0.6471
g0015,polymarket,69,0.6507
g0015,kalshi,70,0.6191
g0015,polymarket,70,0.6126
g0015,kalshi,71,0.5922
g0015,polymarket,71,0.5947
g0015,kalshi,72,0.5819
g0015,polymarket,72,0.569
g0015,kalshi,73,0.5459
g0015,polymarket,73,0.5541
g0015,kalshi,74,0.5613
g0015,polymarket,74,0.5391
g0015,kalshi,75,0.5303
g0015,polymarket,75,0.5363
g0015,kalshi,76,0.5031
g0015,polymarket,76,0.5072
g0015,kalshi,77,0.4802
g0015,polymarket,77,0.4281
g0015,kalshi,78,0.4848
g0015,polymarket,78,0.4729
g0015,kalshi,79,0.4922
g0015,polymarket,79,0.5003
g0016,kalshi,0,0.6201
g0016,polymarket,0,0.5816
g0016,kalshi,1,0.6473
g0016,polymarket,1,0.6491
g0016,kalshi,2,0.6537
g0016,polymarket,2,0.6503
g0016,kalshi,3,0.6403
g0016,polymarket,3,0.6473
g0016,kalshi,4,0.6425
g0016,polymarket,4,0.6369
g0016,kalshi,5,0.6634
g0016,polymarket,5,0.6589
g0016,kalshi,6,0.6672
g0016,polymarket,6,0.6588
g0016,kalshi,7,0.706
g0016,polymarket,7,0.7274
g0016,kalshi,8,0.7197
g0016,polymarket,8,0.7138
g0016,kalshi,9,0.7013
g0016,polymarket,9,0.7208
g0016,kalshi,10,0.6947
g0016,polymarket,10,0.6959
g0016,kalshi,11,0.666
g0016,polymarket,11,0.6723
g0016,kalshi,12,0.6945
g0016,polymarket,12,0.6889
g0016,kalshi,13,0.6775
g0016,polymarket,13,0.6764
g0016,kalshi,14,0.7066
g0016,polymarket,14,0.6938
g0016,kalshi,15,0.7385
g0016,polymarket,15,0.7394
g0016,kalshi,16,0.7304
g0016,polymarket,16,0.7433
g0016,kalshi,17,0.7235
g0016,polymarket,17,0.6703
g0016,kalshi,18,0.7056
g0016,polymarket,18,0.7022
g0016,kalshi,19,0.7189
g0016,polymarket,19,0.7326
g0016,kalshi,20,0.7367
g0016,polymarket,20,0.7323
g0016,kalshi,21,0.7291
g0016,polymarket,21,0.7917
g0016,kalshi,22,0.7156
g0016,polymarket,22,0.6943
g0016,kalshi,23,0.7213
g0016,polymarket,23,0.7175
g0016,kalshi,24,0.7332
g0016,polymarket,24,0.7462
g0016,kalshi,25,0.7286
g0016,polymarket,25,0.7354
g0016,kalshi,26,0.7495
g0016,polymarket,26,0.7667
g0016,kalshi,27,0.7467
g0016,polymarket,27,0.7355
g0016,kalshi,28,0.7389
g0016,polymarket,28,0.7736
g0016,kalshi,29,0.723
g0016,polymarket,29,0.7362
g0016,kalshi,30,0.7274
g0016,polymarket,30,0.7211
g0016,kalshi,31,0.7192
g0016,polymarket,31,0.7056
g0016,kalshi,32,0.7165
g0016,polymarket,32,0.6984
g0016,kalshi,33,0.7163
g0016,polymarket,33,0.7117
g0016,kalshi,34,0.6966
g0016,polymarket,34,0.6864
g0016,kalshi,35,0.7044
g0016,polymarket,35,0.6925
g0016,kalshi,36,0.6752
g0016,polymarket,36,0.684
g0016,kalshi,37,0.6983
g0016,polymarket,37,0.7137
g0016,kalshi,38,0.6825
g0016,polymarket,38,0.7
g0016,kalshi,39,0.6773
g0016,polymarket,39,0.6554
g0016,kalshi,40,0.6619
g0016,polymarket,40,0.6737
g0016,kalshi,41,0.687
g0016,polymarket,41,0.7097
g0016,kalshi,42,0.6912
g0016,polymarket,42,0.6914
g0016,kalshi,43,0.6746
g0016,polymarket,43,0.6947
g0016,kalshi,44,0.6967
g0016,polymarket,44,0.7008
g0016,kalshi,45,0.6948
g0016,polymarket,45,0.6831
g0016,kalshi,46,0.6953
g0016,polymarket,46,0.7288
g0016,kalshi,47,0.6675
g0016,polymarket,47,0.6843
g0016,kalshi,48,0.6827
g0016,polymarket,48,0.6758
g0016,kalshi,49,0.7383
g0016,polymarket,49,0.7436
g0016,kalshi,50,0.6928
g0016,polymarket,50,0.6989
g0016,kalshi,51,0.7264
g0016,polymarket,51,0.7069
g0016,kalshi,52,0.734
g0016,polymarket,52,0.7458
g0016,kalshi,53,0.716
g0016,polymarket,53,0.7056
g0016,kalshi,54,0.7212
g0016,polymarket,54,0.7033
g0016,kalshi,55,0.7246
g0016,polymarket,55,0.7142
g0016,kalshi,56,0.7219
g0016,polymarket,56,0.7242
g0016,kalshi,57,0.7241
g0016,polymarket,57,0.7284
g0016,kalshi,58,0.71
g0016,polymarket,58,0.7097
g0016,kalshi,59,0.731
g0016,polymarket,59,0.7295
g0016,kalshi,60,0.7599
g0016,polymarket,60,0.7589
g0016,kalshi,61,0.7688
g0016,polymarket,61,0.7748
g0016,kalshi,62,0.7908
g0016,polymarket,62,0.7984
g0016,kalshi,63,0.7896
g0016,polymarket,63,0.8554
g0016,kalshi,64,0.8
g0016,polymarket,64,0.8621
g0016,kalshi,65,0.8199
g0016,polymarket,65,0.8371
g0016,kalshi,66,0.8424
g0016,polymarket,66,0.8532
g0016,kalshi,67,0.8558
